15.2449,-4.58753,-1067.39
15.2449,-4.58753,-1067.39
30.2618,-4.86858,-1052.23
45.0189,-4.60246,-1037.12
45.0189,-4.60246,-1037.12
12.4906,-7.63917,-1066.41
24.3677,-12.0068,-1053.25
24.3677,-12.0068,-1053.25
38.206,-11.855,-1038.99
15.1862,-12.4768,-1060.85
22.6498,-13.4188,-1053.36
-15.7947,-13.9773,-1050.63
14.0971,-14.0684,-1060.81
14.0971,-14.0684,-1060.81
17.8563,-17.3195,-1054.6
22.5442,-17.4754,-1051.22
30.7057,-19.2066,-1041.07
-0.886987,-24.2324,-1060.69
15.7032,-29.1236,-1047.74
35.0393,-36.8287,-940.637
23.5715,109.265,-1100.94
37.0297,36.0084,-1077.44
27.1669,14.2036,-1071.12
42.7811,12.2687,-1052.58
-7.98932,10.4607,-1074.98
30.5057,5.03562,-1057.33
32.3399,-5.31199,-1050.41
-18.6167,-6.69031,-1051.74
19.8594,-19.536,-1051.78
19.8594,-19.536,-1051.78
0.624326,-30.3433,-1057.06
0.624326,-30.3433,-1057.06
0.624326,-30.3433,-1057.06
34.4466,109.188,-1097.41
49.0789,53.697,-1077.72
56.6453,10.2131,-1040.15
32.6886,6.8419,-1058.1
12.028,4.08325,-1077.12
8.64778,-0.414231,-1075.25
24.9592,-14.4467,-1051.72
30.2846,-14.8465,-1044.27
24.2919,-19.3342,-1045.86
28.3853,-22.4229,-1041.59
28.153,109.357,-1098.75
48.0425,18.6546,-1052.05
12.0176,0.236542,-1073.54
10.993,-3.18713,-1069.61
-20.0931,-3.87237,-1051.04
-20.0931,-3.87237,-1051.04
32.2817,-10.5084,-1047.58
40.8468,-13.6171,-1034.82
15.1799,-15.5688,-1058.48
15.1799,-15.5688,-1058.48
10.8973,-17.2754,-1060.86
-6.47374,-32.434,-1057.96
0.890149,-34.0115,-1055.18
-20.6785,114.389,-1107.24
16.4588,111.06,-1096.57
40.4557,53.5838,-1085.34
44.7907,51.8467,-1081.15
38.4433,40.1394,-1077.49
37.3436,32.1503,-1072.86
55.1401,7.02304,-1030.57
14.6444,-21.1585,-1055.71
-7.27016,-21.5961,-1051.08
19.2769,-30.2993,-1043.52
68.1515,103.935,-1082.42
44.4939,50.6789,-1079.03
10.0409,-32.1646,-1050.93
-6.50321,-1.36195,-1065.17
55.2701,20.3582,-1042.04
5.13271,3.19335,-1078.04
5.09448,-12.5736,-1066.89
-28.7783,-16.8464,-1028.19
3.66779,99.0551,-1138.2
6.60622,-26.6146,-1055.13
29.9651,68.975,-1095.22
